ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.001234568,0.125,red,10,B,468.7370017,338.0168977,75.77831834,37.39179581,-127.4136033,340,468,345,473,9232,278.8098434,369.9060403,28.85306975,49.1875712,96.70855028,366,277,350,275,447,4.841854419,478.4009106,336.3943085,63.74363784,35.94536768,185.0834751,339,471,345,473,8785,95.15814558
0.000411523,0.125,red,10,B,488.4156321,334.759905,66.49720439,35.31650401,163.768664,337,482,345,458,9263,271.8522727,337.6818182,31.05410176,41.30306979,118.9524556,340,271,350,271,88,0.950016193,490.492752,334.7318801,63.25311828,35.25562144,170.3395651,337,483,345,458,9175,99.04998381
0.000137174,0.125,red,10,B,487.1473157,332.986046,66.5897793,35.50403655,156.0988919,336,481,345,479,9388,270.2323232,333.5757576,31.08901909,33.9907223,286.1199753,334,271,357,271,99,1.054537708,489.4591452,332.979761,62.96344005,35.52151784,156.1218044,336,481,345,479,9289,98.94546229
4.57E-05,0.125,red,10,B,488.9551412,334.6635056,62.54793398,34.9380089,103.3076871,337,484,345,473,9385,273.36,343.16,34.90380951,42.54666586,369.8595918,346.5,271,353,265,50,0.532765051,490.1099089,334.6179968,60.63400765,34.88999176,111.7845442,337,484,345,473,9335,99.46723495
1.52E-05,0.125,red,10,B,487.0104053,334.2277108,66.41025727,35.30710235,151.4444482,336,481,345,458,9130,276.3373494,341.746988,33.46540883,47.43026804,212.4888334,340,275,331,250,83,0.909090909,488.9431856,334.1587266,63.47968699,35.17262327,165.5758993,336,481,345,458,9047,99.09090909
5.08E-06,0.125,red,10,B,488.8430769,335.4984615,66.50334422,34.65855458,216.8325973,337,482,345,458,9100,268.6875,332.1,31.41699683,39.23818858,56.5,338,270,345,265,80,0.879120879,490.7956763,335.5286031,63.39986428,34.61619448,211.5656077,337,483,345,458,9020,99.12087912
0,0.125,red,10,B,489.9473015,334.6002545,62.69479913,35.59977087,164.4883697,337,483,345,469,9431,273.5428571,331.6857143,28.69140357,38.31815069,275.6462185,332,265,303,263,35,0.371116531,490.7534057,334.6111111,61.37742983,35.59100502,161.7451777,337,483,345,469,9396,99.62888347
10,0.09,red,10,B,261.9761577,444.1870176,34.12692261,57.96571531,-79.56921378,444,262,470,271,7256,259.5423918,445.1861339,23.37771421,57.10182824,157.4538878,445,262,470,271,7183,98.99393605,501.4520548,345.8767123,64.05532355,58.51185663,388.792618,345,494,357,504,73,1.006063947
0.1,0.09,red,10,B,261.8154713,460.7053645,26.70009871,56.2583812,116.8018118,461,263,453,263,8519,261.1883018,460.9991762,23.46577806,55.93680121,188.7915864,462,263,453,263,8497,99.74175373,504.0454545,347.2272727,68.99998432,66.23546153,-131.3441558,327.5,499.5,387,494,22,0.258246273
0.033333333,0.09,red,10,B,262.980928,466.525764,26.20074321,54.79753695,184.3914005,466,263,472,265,8966,262.492564,466.8339483,24.09307155,54.49006034,245.1367096,467,263,472,265,8943,99.74347535,452.8695652,346.6956522,77.52026383,41.79651441,-647.5869565,343,429,375,589,23,0.256524649
