ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.1,0.0625,green,10,C,543.4844037,333.6172273,69.07189524,37.70370464,142.344473,336,539,345,516,9810,264.4886364,389.8522727,27.56934593,66.59183267,336.6592215,370,262,317,255,88,0.897043833,546.0097717,333.1082082,64.00231138,36.95760042,283.934443,336,540,345,516,9722,99.10295617
0.033333333,0.0625,green,10,C,521.5256619,331.1101833,60.69120361,36.15440119,164.8800523,333,517,345,527,9820,263,340.3125,22.26236518,53.86149352,86.19354839,330,267.5,345,268,32,0.32586558,522.3708623,331.0800981,58.94618807,36.08251389,172.9501629,333,517,345,527,9788,99.67413442
0.011111111,0.0625,green,10,C,513.0994807,332.1651563,59.64756113,36.19322173,201.461878,334,509,345,507,9821,248.8275862,334.5172414,26.67271073,41.42947595,217.1280788,341,240,351,233,29,0.295285612,513.8821487,332.1581904,57.95570773,36.1787824,203.2841948,334,509,345,507,9792,99.70471439
0.003703704,0.0625,green,10,C,511.7009174,331.0779817,60.16438596,36.2345405,194.5256191,333,507,345,481,9810,260.5555556,329.3333333,29.19351705,31.26546676,284.627451,327.5,255.5,322,246,18,0.183486239,512.1625817,331.0811887,59.23477329,36.24434837,193.5820394,333,507,345,481,9792,99.81651376
0.001234568,0.0625,green,10,C,510.2983493,331.1062767,63.2519983,36.13192444,149.5692267,333,505,345,507,9814,255.8333333,334.0333333,37.7524453,33.58004676,359.9367816,336.5,252.5,360,229,30,0.305685755,511.0785977,331.0973017,61.72263765,36.14070282,151.2519856,333,506,345,507,9784,99.69431424
0.000411523,0.0625,green,10,C,513.477679,331.6253959,64.133835,36.32121449,156.228918,334,507,345,470,9789,259.2,354.3,28.63858273,34.67457737,108.3578947,361,260,321,268,20,0.204310961,513.9982598,331.5789743,63.14521744,36.31168158,168.1673672,334,507,345,470,9769,99.79568904
0.000137174,0.0625,green,10,C,513.9165134,331.6452074,64.8951332,36.64885392,238.3179494,334,507,345,470,9786,282.6842105,345.0526316,33.09590883,33.3890762,437.128655,347,283,387,310,19,0.194154915,514.3842924,331.6145812,64.11394487,36.65081529,244.8413187,334,507,345,470,9766,99.79562641
4.57E-05,0.0625,green,10,C,512.8795908,331.0607673,65.03810351,36.29093147,242.790518,333,506,345,494,9775,263.2608696,340.0869565,24.31089803,32.97094181,166.93083,341,268,322,268,23,0.235294118,513.4683142,331.0394791,63.96311993,36.29728577,248.313578,333,506,345,494,9752,99.76470588
1.52E-05,0.0625,green,10,C,511.9588019,331.1355551,61.85873799,36.45957079,202.8316766,333,506,345,470,9782,271.0769231,329.5384615,23.21365646,39.5911412,263.7969231,324.5,273,339,278,26,0.265794316,512.6007585,331.1398114,60.66512593,36.45297526,201.6681256,333,506.5,345,470,9756,99.73420568
5.08E-06,0.0625,green,10,C,516.5528563,331.3004676,63.97713899,36.39598418,212.7284494,333,510,345,512,9838,263.5333333,339.1,24.28385775,29.11137946,63.25517241,333.5,262,328,238,30,0.304940028,517.3267741,331.2766109,62.5093281,36.41465612,219.2474214,333,510,345,512,9808,99.69505997
0,0.0625,green,10,C,521.7729862,332.6088283,67.07696191,35.97584147,225.2849054,336,514,345,516,9832,260.6875,317.4375,26.56493616,49.82899925,227.7458333,322.5,261,221,293,16,0.16273393,522.1985534,332.6335575,66.28931327,35.94719185,218.8364948,336,514,345,516,9816,99.83726607
10,0,green,10,C,553.3404669,328.1791931,84.61269549,35.78489015,66.15608632,331,541,345,516,9766,263.2830189,332.8679245,31.55055611,39.39544963,290.1342525,331,262,362,246,53,0.54269916,554.9482084,328.1598023,82.0123706,35.76136595,70.92847086,331,541,345,516,9712,99.44706123
0.1,0,green,10,C,550.9163188,327.991245,75.33593077,36.13400877,63.09324001,330,540,345,512,9823,252.1636364,335.8,27.02862929,42.84615027,-7.688888889,328,248,328,238,55,0.559910414,552.5984848,327.9472768,72.0970894,36.09049728,76.70197806,330,540,345,512,9768,99.44008959
0.033333333,0,green,10,C,532.6883593,327.7703432,64.94607536,36.75429908,69.33074457,331,527,345,519,9819,256.030303,327.030303,27.33642813,47.25561134,49.03030303,332,253,334,260,33,0.336083104,533.6212957,327.7728387,63.01406882,36.71688424,68.71140934,330,527,345,519,9786,99.6639169
0.011111111,0,green,10,C,517.8676426,328.273559,60.09206173,36.20525011,61.73192089,330,512,345,478,9837,258.3181818,338.1818182,31.06427494,32.4721659,116.3679654,334.5,265,321,268,22,0.22364542,518.4494142,328.25135,58.87048077,36.21162427,67.39915379,330,513,345,478,9815,99.77635458
0.003703704,0,green,10,C,510.0214351,328.2939675,61.18764982,35.88971722,64.47940658,330,504,345,504,9797,274.8181818,328.6363636,32.73169162,34.4333348,314.2272727,327,278,302,255,11,0.112279269,510.2858165,328.2935827,60.70241171,35.89300733,64.32139492,330,504,345,504,9786,99.88772073
0.001234568,0,green,10,C,507.2988343,328.4027369,61.23767651,36.57320111,20.59709362,331,502,345,514,9865,254.3333333,329.1666667,24.20986673,34.47462835,138.9411765,325,254,345,218,18,0.182463254,507.7612471,328.4013405,60.32160886,36.57856279,20.74878647,331,502,345,514,9847,99.81753675
0.000411523,0,green,10,C,506.6864832,328.1387496,59.95652111,36.80933196,67.62813435,330,502,345,470,9773,277.8,340.95,26.83595389,51.11954513,454.4105263,333,281.5,339,229,20,0.204645452,507.1558495,328.1124782,59.10237526,36.77331956,72.90761209,330,502,345,470,9753,99.79535455
0.000137174,0,green,10,C,507.5267875,327.9330821,60.47353244,36.64983011,74.67638784,330,502,345,477,9818,261.2857143,345.2857143,34.25513517,33.36786307,386.4142857,359,253,370,240,21,0.21389285,508.0546086,327.8958865,59.43255885,36.64927608,83.22720506,330,503,345,477,9797,99.78610715
4.57E-05,0,green,10,C,508.3276321,327.6747235,59.83754759,36.13382452,50.2923855,330,503,345,498,9764,259.1428571,333.8214286,25.52226956,33.78149129,522.5820106,329,260,326,260,28,0.286767718,509.0442687,327.657046,58.39449454,36.14048358,53.40573325,330,503,345,498,9736,99.71323228
1.52E-05,0,green,10,C,510.8018358,328.5623661,60.64888647,36.74669197,51.60115029,331,505,345,488,9805,266.6956522,340.2608696,32.49116633,47.15180262,56.40118577,346,263,405,263,23,0.234574197,511.3757923,328.5348599,59.53244761,36.71745243,58.32653664,331,505,345,488,9782,99.7654258
5.08E-06,0,green,10,C,508.7720588,326.9154412,59.75165062,36.8774965,56.2023557,330,503,345,514,9792,262.5625,325.1875,24.06925771,37.46859796,-21.44583333,320,258.5,348,224,16,0.163398693,509.1750205,326.9182692,58.9561626,36.87840211,55.62975359,330,504,345,514,9776,99.83660131
0,0,green,10,C,511.6739709,327.7496416,63.5622574,36.48125005,48.17694408,330,506,345,488,9766,265.5,339.9444444,33.0903398,39.48860181,365.5588235,333,265,330,273,18,0.184312922,512.1285392,327.7271235,62.71834534,36.47388835,53.1825089,330,506,345,488,9748,99.81568708
